"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","correct_response_attn","selected_choice","first_item","first_past_tense","third_item","middle_causal","middle_similar","biological_substrate","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","4","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","363247","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","consent","363241","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 6 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 6 minutes, your payment will amount to $1.50.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","369259","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","6011","","","[{""page_index"":0,""viewing_time"":6011}]","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","372511","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","3251","<p style=""font-size: 25px;"">For this question, please select ""<strong>jump up and down</strong>""</p>
    ","1","","attention_check_causal_chain","jump up and down","jump up and down","","","","","","","","","","",""
"","","","","","html-button-response","4","2.1.0","382594","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","10081","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got sick</strong>,
      which made them ____________ , which made them <strong>become hungry</strong>.</p>
      <br>
      ","1","","causal_chain","","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","get sick","got sick","become hungry","see something","feel scared","ZBT7A","","","","",""
"","","","","","html-button-response","5","2.1.0","389055","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","6460","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","1","","causal_chain","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","choose what to do","chose what to do","hear something","take a walk","see something","FTR54","","","","",""
"","","","","","html-button-response","6","2.1.0","392507","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","3451","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>remembered something</strong>,
      which made them ____________ , which made them <strong>hear something</strong>.</p>
      <br>
      ","0","","causal_chain","","<p style=""font-size: 25px;""><strong>see something</strong></p>","remember something","remembered something","hear something","kick something","see something","VF501","","","","",""
"","","","","","html-button-response","7","2.1.0","398410","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","5902","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>took a walk</strong>,
      which made them ____________ , which made them <strong>reach for something</strong>.</p>
      <br>
      ","0","","causal_chain","","<p style=""font-size: 25px;""><strong>see something</strong></p>","take a walk","took a walk","reach for something","see something","jump up and down","TRE89","","","","",""
"","","","","","html-button-response","8","2.1.0","406501","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","8091","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>sat down</strong>,
      which made them ____________ , which made them <strong>jump up and down</strong>.</p>
      <br>
      ","1","","causal_chain","","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","sit down","sat down","jump up and down","experience pain","take a walk","BRCA1","","","","",""
"","","","","","html-button-response","9","2.1.0","414663","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","8161","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>got tired</strong>,
      which made them ____________ , which made them <strong>feel scared</strong>.</p>
      <br>
      ","0","","causal_chain","","<p style=""font-size: 25px;""><strong>choose what to do</strong></p>","get tired","got tired","feel scared","choose what to do","become hungry","UT902","","","","",""
"","","","","","html-button-response","10","2.1.0","434055","CEF983DB1EC143EA9AF03F616A805184","019b17f5-5b90-7f1b-9ae6-90953eca0d9d","019b17ef-16f9-7405-b293-c4efd23deca7","","19391","
      <p style=""font-size: 25px;"">Which second event best completes this causal chain?</p>
      <br>
      <p style=""font-size: 25px;"">Someone <strong>became hungry</strong>,
      which made them ____________ , which made them <strong>feel scared</strong>.</p>
      <br>
      ","1","","causal_chain","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","become hungry","became hungry","feel scared","think about something","get tired","HFE1A","","","","",""
