"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","5","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","20551","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","consent","20544","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.00.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","33125","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","12573","","","[{""page_index"":0,""viewing_time"":12573}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","53110","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","19983","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","60999","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","7887","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","5","2.1.0","73653","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","12652","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","83801","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","10147","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","95126","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","11323","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","102894","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","7766","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","9","2.1.0","112325","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","9430","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","kick something","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","10","2.1.0","123230","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","10903","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","experience pain","kick something","feel scared","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","132861","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","9629","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","think about something","take a walk","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","141518","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","8655","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","become hungry","take a walk","experience pain","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","152053","8A5D4394DB76421A98096F3C52DE6FF0","5b90fbc9-8bc1-43f7-a02e-35527e681b4c","96564893-8422-4b16-9829-37cef1b14394","","10534","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
