"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"true","false","[]","[]","[]","preload","0","2.1.0","5","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","2.1.0","155437","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","consent","155431","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes.</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.00.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0","","","","","","","","","","","",""
"","","","","","instructions","2","2.1.0","226170","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","70732","","","[{""page_index"":0,""viewing_time"":70732}]","","","","","","","","","","",""
"","","","","","html-button-response","3","2.1.0","872581","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","646409","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","4","2.1.0","882004","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","9422","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","5","2.1.0","885825","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","3819","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","experience pain","kick something","feel scared","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","6","2.1.0","888318","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","2491","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get tired</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","7","2.1.0","891938","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","3617","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","jump up and down","think about something","sit down","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","8","2.1.0","896125","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","4184","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","attention_check","","","","sit down","choose what to do","","","","",""
"","","","","","html-button-response","9","2.1.0","899979","4EBBD324A9D94BFE88B85B50F8F73234","19fddc50-03ec-49ec-bbaf-f87627e4d681","96564893-8422-4b16-9829-37cef1b14394","","3853","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
